date,ticker,side,price,shares,reason
2011-05-31,BGIP3.SA,BUY,11.49948501586914,5228,REBAL_ADD
2011-05-31,MOAR3.SA,BUY,34.19773864746094,1758,REBAL_ADD
2011-05-31,PEAB3.SA,BUY,9.950132369995115,6042,REBAL_ADD
2011-05-31,EZTC3.SA,BUY,7.045685768127441,8533,REBAL_ADD
2011-05-31,LEVE3.SA,BUY,6.592068672180176,9120,REBAL_ADD
2011-05-31,VIVT3.SA,BUY,8.471224784851074,7097,REBAL_ADD
2011-05-31,CSMG3.SA,BUY,4.901523113250732,12266,REBAL_ADD
2011-05-31,TUPY3.SA,BUY,8.868430137634277,6779,REBAL_ADD
2011-05-31,MSPA3.SA,BUY,28.189348220825195,2132,REBAL_ADD
2011-05-31,BRKM3.SA,BUY,11.177608489990234,5379,REBAL_ADD
2011-05-31,VLID3.SA,BUY,10.021166801452637,5999,REBAL_ADD
2011-05-31,HBOR3.SA,BUY,15.96026611328125,3767,REBAL_ADD
2011-05-31,LREN3.SA,BUY,5.8778252601623535,10229,REBAL_ADD
2011-06-29,LEVE3.SA,SELL,5.932861328125,9120,STOP_LOSS
2011-06-30,ENEV3.SA,SELL,143.5056610107422,431,REBAL_DROP
2011-06-30,SBSP3.SA,SELL,10.73859405517578,5718,REBAL_DROP
2011-06-30,POMO3.SA,SELL,2.00018572807312,33468,REBAL_DROP
2011-06-30,BRKM3.SA,SELL,11.086732864379885,5379,REBAL_DROP
2011-06-30,HBOR3.SA,SELL,16.054706573486328,3767,REBAL_DROP
2011-06-30,LREN3.SA,SELL,5.858889579772949,10229,REBAL_DROP
2011-06-30,CMIG3.SA,BUY,2.8479039669036865,21290,REBAL_ADD
2011-06-30,LIGT3.SA,BUY,21.64769744873047,2800,REBAL_ADD
2011-06-30,COCE3.SA,BUY,17.620784759521484,3441,REBAL_ADD
2011-06-30,ALPA3.SA,BUY,5.926926612854004,10230,REBAL_ADD
2011-06-30,PNVL3.SA,BUY,2.5286333560943604,23978,REBAL_ADD
2011-06-30,CGAS3.SA,BUY,11.278328895568848,5376,REBAL_ADD
2011-06-30,BBDC3.SA,BUY,4.907027721405029,12356,REBAL_ADD
2011-07-11,EZTC3.SA,SELL,6.312802314758301,8533,STOP_LOSS
2011-07-13,ALPA3.SA,SELL,5.310524940490723,10230,STOP_LOSS
2011-07-18,BBDC3.SA,SELL,4.34480619430542,12356,STOP_LOSS
2011-07-19,CGAS3.SA,SELL,10.002422332763672,5376,STOP_LOSS
2011-08-04,TCSA3.SA,SELL,75.73262023925781,711,STOP_LOSS
2011-08-04,VLID3.SA,SELL,8.58716106414795,5999,STOP_LOSS
2011-08-04,LIGT3.SA,SELL,19.08182144165039,2800,STOP_LOSS
2011-08-08,MOAR3.SA,SELL,28.495895385742188,1758,STOP_LOSS
2011-08-08,VIVT3.SA,SELL,7.504507064819336,7097,STOP_LOSS
2011-08-08,CMIG3.SA,SELL,2.421276330947876,21290,STOP_LOSS
2011-08-08,PNVL3.SA,SELL,2.159589529037476,23978,STOP_LOSS
2011-08-09,BGIP3.SA,SELL,10.2385892868042,5228,STOP_LOSS
2011-08-31,TUPY3.SA,SELL,8.516861915588379,6779,REBAL_DROP
2011-08-31,ABEV3.SA,BUY,5.259030342102051,10127,REBAL_ADD
